3.4 Aquatic Ecosystems ,,,,,,,Workshop participants:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hydr i) Develop hydrological model to forecast effect on biodiversity under different water use allocations,Investigate impact of water abstraction on water level (PrivateVs public),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other (state details):,Investigate water requirements breeding waterbirds and turtles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other (state details):,"Monitoring of water quality, phytoplankton, waterbirds",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SWAN,,Forrestdale Lake,,"115.931492, -32.168791",,,Basin,Surface water,Lacustrine,"Ramsar Description P
Ramsar Criteria 1, 3, 5, 6

",,,,,,,Porous - Sand,Seasonally inundated,Bare (no emergent Vegetation),Brackish (3000-5000 mg/L),Ground water,Soil is sand over pyritic peaty sediment. Water regime is tending towards longer dry periods and lower max depths. Vegetation is open water sorrounded by sedgelands with flooded gum moving into Tuart moving up the gradient. Salinity ranges from fresh to brackish in spring to saline as it dries out in summer.,,,,,,,Fair ,Fair ,Quantitative analysis of data published or publically available following peer review,Decreasing,Quantitative analysis of data published or publically available following peer review,,Water abstraction (specify user):,"Groundwater, urban use",Water abstraction (specify user):,"Groundwater, urban use",,,,iv) Monitoring and evaluation and reporting plan. Annual waterbird monitoring combined with water quality and aquatic macroinvertebrate survey ,Review of management plan (2005). Regional Water Management Plan requires updating to prioritise surface water drainage for supplementation for Forrestdale,Urban groundwater use requires careful licencing regulation and all land development proposals should be encoraged to assess surface water drainage options for Forrestdale Lake,xi) Ground water abstraction licence regulation to assess cumulative levels,,x) Regulation - Native vegetation clearing (DEC/DMP). Licencing of private bores impacting on catchment of Forrestdale and Thomsons Lakes,Enforce protection of Environmentally Sensitive Areas through clearing regulation. License private bore usage in areas impacting on catchment of Forrestdale and Thomsons Lakes,,,Evaluation linked to Ramsar rolling review,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altered drainage (specify user):,Drainage of Forrestdale Lake,Altered drainage (specify user):,Drainage of Forrestdale Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAS plants (weeds),Typha,IAS plants (weeds),Typha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pollution (household),TN TP nutrients,"Pollution (household), Pollution (household)","TN TP nutrients, septic tank leakage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bennett Brook,Forrestdale Lake (Ramsar WA035) (DIWA WA077),Forresdale Lake,"115.936238884, -32.1587059339",7479,,Basin,Surface water,Lacustrine,Lake,10,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SWAN,,Thomsons Lake,,"115.828259, -32.150528",,,Basin,Surface water,Lacustrine,"Ramsar Description P
Ramsar Criteria 1, 3, 5, 6

",,,,,,,Porous - Sand,Seasonally inundated,Bare (no emergent Vegetation),Brackish (3000-5000 mg/L),Ground water,Soil is sand over pyritic peaty sediment. Water regime is tending towards longer dry periods and lower max depths. Vegetation is open water sorrounded by sedgelands with flooded gum moving into Tuart moving up the gradient. Salinity ranges from fresh to brackish in spring to saline as it dries out in summer.,,,,,,,Fair ,Good ,Quantitative analysis of data published or publically available following peer review,Decreasing,Quantitative analysis of data published or publically available following peer review,,Copy relevant from above,Copy relevant from above,Copy relevant from above,Copy relevant from above,,,,iv) Monitoring and evaluation and reporting plan. Annual waterbird monitoring combined with water quality and aquatic macroinvertebrate survey ,Review of management plan (2005). Regional Water Management Plan requires updating to prioritise surface water drainage for supplementation for Forrestdale,Urban groundwater use requires careful licencing regulation and all land development proposals should be encoraged to assess surface water drainage options for Forrestdale Lake,xi) Ground water abstraction licence regulation to assess cumulative levels,,x) Regulation - Native vegetation clearing (DEC/DMP). Licencing of private bores impacting on catchment of Forrestdale and Thomsons Lakes,Enforce protection of Environmentally Sensitive Areas through clearing regulation. License private bore usage in areas impacting on catchment of Forrestdale and Thomsons Lakes,,,Evaluation linked to Ramsar rolling review,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good ,Expert opinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Thomsons Lake (Ramsar WA035),Thomson Lake,"115.837704064, -32.1487955344",6529,,Basin,,Lacustrine,Lake,9,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bibra,Thomsons Lake (Ramsar WA035),Thomson Lake,"115.837704064, -32.1487955344",6529,,Basin,,Lacustrine,Lake,9,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bibra,Thomsons Lake (Ramsar WA035),Thomson Lake,"115.824589766, -32.1420987164",6607,,Basin,,Palustrine,Lake,9,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Jandakot,Thomsons Lake (Ramsar WA035),Sumpland South of Gibb Road,"115.843311022, -32.1454514032",15743,,Basin,,Palustrine,Sumpland,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Bibra,Thomsons Lake (Ramsar WA035) (DIWA WA092),Thomson Lake,"115.828433802, -32.1500684578",6608,,Basin,,Lacustrine,Lake,9,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,"SWAN
SOUTH WEST",,Peel-Yalgorup System (WA036) whole site overview,,115.696344 -32.742644,,,Pool,Surface water,"Estuarine 67.18% 
Lacustrine 29.54% ","Ramsar description F, G, H, O, Q, Tp, Ts, W, Xf
Ramsar Criteria  1, 3, 5, 6",,,Silt,Macroalgae,Tide,,,Permanently inundated,Bare (no emergent Vegetation),Saline (>5000 mg\L),Surface water,"Peel Inlet and Harvey Estuary – Marine/Coastal, dominated by “Estuarine Waters” with areas of “Intertidal mud and sand fl ats” and “Intertidal marshes",,,,,,,Good ,Good ,Quantitative analysis of data published or publically available following peer review,Decreasing,Quantitative analysis of data published or publically available following peer review,,Salinity (specify user):,"increase in marine influence in Yalgorup Lakes, liss of fringing vegetation, increasing samphire cover",Salinity (specify user):,"increase in marine influence in Yalgorup Lakes, liss of fringing vegetation, increasing samphire cover","Lake Mealup  condition is Improving as 2yrs ago pH 3, in 2010 got the pH to neutral.",BS i) Regional vegetation mapping,Map marsh vegetation paperbark. Littoral vegetation survey/mapping done a few years ago for Peel Harvey system.,iv) Monitoring and evaluation and reporting plan ,iv) Wetland management plan,Sub Catchment Management Plans,vi) Habitat restoration,Contolle 50ha of Typha orientalis in Lake Mealup through  surface water inflow and flooding ,x) Regulation - Native vegetation clearing (DEC/DMP),Environmentally Sensitive Area,,,Evaluation linked to Ramsar rolling review,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good ,Good ,Expert opinion,,Expert opinion,,Water abstraction (specify user):,urban ,Water abstraction (specify user):,urban ,,Hydr i) Develop hydrological model to forecast effect on biodiversity under different water use allocations,"Groundwater (lakes) Mealup monitoring intensive ph ,salinity, redox every month. Nutrients,  total acidity ",,,,vii) Landscape-scale restoration,,,,,,"Charaphytes at Lake Pollard
Cladophora on thrombolites
Lake Clifton TN, TP",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pollution (household),,Pollution (household),,,Other (state details):,"Water quality (lakes, rivers) (Nutrients in rivers)
Chlorophyll a dow inutiren chlorophyll none for wetlands",,,,x) Surface water control,"Lake Mealup weirt construction to divert water in drain, increased depth of lake","ix) Regulation - Water (e.g., water use planning by Dept Water)",,,,Waterbirds monitoring required for Lake Mealup/McLarty at appropriate time of year. January 2012 64 people survey the Yalgorup Lakes and Peel Harvey estuary McLarty ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"McLarty Lake System – Inland, dominated by “Permanent and seasonal freshwater lakes over 8 ha”",,,,,,,,,,,,,Pollution (agriculture),Soil pollution,Pollution (agriculture),,,BS ii) Large-scale systematic biological survey of fauna & flora (e.g. SAP survey),Aquatic plants (lakes),,,,xi) Ground water extraction control,,Other regulation,Environmental Protection (Peel-Harvey Estuary) Policy); Swan Coastal Plain Lakes Environmental Protection Policy 1992),,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"Goegrup and Black Lakes – Inland, dominated by “Permanent freshwater lakes over 8 ha”",,,,,,,,,,,,,Urban development ,Acid Sulfate Soils exposure in canal developments,Urban development ,Acid Sulfate Soils exposure in canal developments,,BS ii) Large-scale systematic biological survey of fauna & flora (e.g. SAP survey),Waterbird surveys and  monitoring,,,,,,xiii) Institutional reform,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Livestock farming,,Livestock farming,,,Hydr iii) Develop hydrological model to forecast effect on biodiversity from climate change,,,,,,,i) Habitat protection through formal reservation,"Nature Reserves 2990, 23756, 24739, 2738, 2707, 2436 and 4990 and Yunderup National Park; Nature Reserve 28087",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i) Habitat protection through formal reservation,A government planning committee is working on the details of establishing a regional park over the site.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ii) Habitat protection through other statutory mechanisms,Extension of Ramsar boundary,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,,"Peel-Yalgorup Ramsar: Peel-Harvey Estuary system (including Murray River delta, Creery wetlands, Len Howard CP) ",,refer to Craig O and Mike Coote,,,Channel,Surface water,Estuarine,Estuarine waters; permanent water of estuaries and estuarine systems of deltas,,,Silt,Seagrass,Tide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,,"Peel-Yalgorup Ramsar: Estuarine peripheral saline wetlands (including Kooljerrenup, Austin Bay)",,refer to Craig O and Mike Coote,,,embayment,Surface water,Floodplain,"Intertidal marshes; includes salt marshes, salt meadows, saltings, raised salt marshes; includes tidal brackish and freshwater marshes",,,,,,,Porous - Mineral (soil),Permanently inundated,"Sedge, Grass or Forb",Saline (>5000 mg\L),Surface water,,,,,,,,Good ,Good ,Expert opinion,Static,Expert opinion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Peel-Yalgorup Ramsar: Estuarine peripheral freshwater wetlands (including Austin Bay claypans),,refer to Craig O and Mike Coote,,,basin,Surface water,Palustrine,Seasonal/intermittent freshwater lakes (over 8 ha); includes fl oodplain lakes.,,,,,,,Porous - Mineral (soil),Seasonally inundated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Peel-Yalgorup Ramsar: Freshwater lakes (including McLarty & Mealup Lakes),,refer to Craig O and Mike Coote,,,basin,Surface water,Lacustrine,"Inland, dominated by “Permanent and seasonal freshwater lakes over 8 ha”",,,,,,,Porous - Peat (organic),Seasonally inundated,Bare (no emergent Vegetation),Brackish (3000-5000 mg/L),Both Ground & Surface water (switching temporal dominance),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Peel-Yalgorup Ramsar (potential boundary extension): Serpentine River (including Goegrup, Black & Armarillo Lakes)",,refer to Craig O and Mike Coote,,,Channel/ pools,Surface water,Riverine,"Inland, dominated by “Permanent freshwater lakes over 8 ha”",,,,,,,Porous - Mineral (soil),Permanently inundated,"Sedge, Grass or Forb",Brackish (3000-5000 mg/L),Both Ground & Surface water (switching temporal dominance),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lake Preston,Peel-Yalgorup Ramsar: Lake Clifton & Swan Pond,,refer to Craig O and Mike Coote,,,basin,Subterranean,Lacustrine,"Inland, dominated by “Permanent saline/brackish lake”",,,,,,,Porous - Sand,Permanently inundated,Bare (no emergent Vegetation),Saline (>5000 mg\L),Both Ground & Surface water (switching temporal dominance),Seasonal freshwater inputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lake Preston,Peel-Yalgorup Ramsar: Lake Preston & Lake Josephine (potential boundary extension),,refer to Craig O and Mike Coote,,,basin,Subterranean,Lacustrine,"Inland, dominated by “Permanent saline/brackish lake”",,,,,,,Unknown,Permanently inundated,Bare (no emergent Vegetation),Saline (>5000 mg\L),Both Ground & Surface water (switching temporal dominance),Seasonal freshwater inputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lake Preston,"Peel-Yalgorup Ramsar: Smaller Yalgorup Lakes (includes Duck Pond, Boundary Lake, Pollard Lake, Martins Tank Lake, Lake Yalgorup, Lake Hayward, Lake Newnham)",,refer to Craig O and Mike Coote,,,basin,Subterranean,Lacustrine,"Inland, dominated by “Permanent saline/brackish lake”",,,,,,,Unknown,Permanently inundated,Bare (no emergent Vegetation),Saline (>5000 mg\L),Both Ground & Surface water (switching temporal dominance),hypersaline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),Peel Periphery (near creery island),"115.728902887, -32.5531283939",2966,,Basin,,Estuarine,Estuary-Peripheral,4,,,,,,,,,,,,,,,,,,,,,,,Resource Enhancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),Peel Periphery (near creery island),"115.727416272, -32.5567334254",2967,,Basin,,Estuarine,Estuary-Peripheral,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.727937653, -32.5600894076",2969,,Basin,,Estuarine,Estuary-Peripheral,2,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),Channel Island (Peel Periphery),"115.720245368, -32.5630773317",2970,,Basin,,Estuarine,Estuary-Peripheral,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),Peel Periphery (near creery island),"115.720545266, -32.5419730746",2971,,Basin,,Estuarine,Estuary-Peripheral,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),Creery Island (Peel Periphery),"115.728181872, -32.5642380818",2977,,Basin,,Estuarine,Estuary-Peripheral,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.713039345, -32.5611640294",2978,,Basin,,Estuarine,Estuary-Peripheral,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.711969533, -32.5618118428",2979,,Basin,,Estuarine,Estuary-Peripheral,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.717663928, -32.5618138611",2980,,Basin,,Estuarine,Estuary-Peripheral,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.712594816, -32.5620941317",2981,,Basin,,Estuarine,Estuary-Peripheral,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.716852623, -32.5625941051",2982,,Basin,,Estuarine,Estuary-Peripheral,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.714688956, -32.5640492954",2983,,Basin,,Estuarine,Estuary-Peripheral,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.722278205, -32.5667828174",2985,,Basin,,Estuarine,Estuary-Peripheral,3,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Clifton,Peel-Yalgorup System (Ramsar WA036),unknown,"115.701349576, -32.9133325523",3013,,Basin,,Palustrine,Dampland,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SOUTH WEST,Clifton,Peel-Yalgorup System (Ramsar WA036),unknown,"115.716221036, -32.9389755446",3014,,Basin,,Palustrine,Dampland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Clifton,Peel-Yalgorup System (Ramsar WA036),unknown,"115.716221036, -32.9389755446",3014,,Basin,,Palustrine,Dampland,7,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.697346054, -32.5652708516",3060,,Basin,,Estuarine,Estuary-Peripheral,6,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),Peel Inlet: Island,"115.705464788, -32.5648083546",3063,,Basin,,Estuarine,Estuary-Peripheral,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.66917913, -32.5770070013",3064,,Basin,,Estuarine,Estuary-Peripheral,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.647374221, -32.6413852203",3071,,Basin,,Estuarine,Estuary-Peripheral,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.646975757, -32.6482585322",3074,,Basin,,Estuarine,Estuary-Peripheral,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.647751517, -32.6495727962",3075,,Basin,,Estuarine,Estuary-Peripheral,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.673406731, -32.6172188827",3076,,Basin,,Estuarine,Estuary-Peripheral,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.658544266, -32.676473804",3078,,Basin,,Estuarine,Estuary-Peripheral,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.651051926, -32.6548200279",3082,,Basin,,Estuarine,Estuary-Peripheral,4,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.669229548, -32.7111133795",3085,,Basin,,Estuarine,Estuary-Peripheral,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.657971798, -32.6776690161",3087,,Basin,,Estuarine,Estuary-Peripheral,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.67288951, -32.7279121568",3092,,Basin,,Estuarine,Estuary-Peripheral,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Peel-Harvey Estuary,Peel-Yalgorup System (Ramsar WA036),unknown,"115.683553914, -32.7480853476",3093,,Basin,,Estuarine,Estuary-Peripheral,3,,,,,,,,,,,,,,,,,,,,,,,Multiple Use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWA02,SWAN,Keysbrook,Peel-Yalgorup System (Ramsar WA036),unknown,"115.737232831, -32.7773161606",3180,,Flat,,Floodplain,Palusplain,5,,,,,,,,,,,,,,,,,,,,,,,Conservation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
